[2017-04-15 20:38:20,997] Making new env: Pong-v0
200 2 50 0.1 0.01
iter 393, mean_pop -0.32, cur_reward -1.00, aver_reward -0.73
iter 394, mean_pop -0.56, cur_reward 1.00, aver_reward -0.56
iter 395, mean_pop -0.16, cur_reward 1.00, aver_reward -0.40
iter 396, mean_pop -0.20, cur_reward 1.00, aver_reward -0.26
iter 397, mean_pop -0.32, cur_reward -1.00, aver_reward -0.33
iter 398, mean_pop -0.60, cur_reward -1.00, aver_reward -0.40
iter 399, mean_pop -0.08, cur_reward -1.00, aver_reward -0.46
iter 400, mean_pop -0.40, cur_reward -1.00, aver_reward -0.51
iter 401, mean_pop -0.52, cur_reward -1.00, aver_reward -0.56
iter 402, mean_pop -0.36, cur_reward 1.00, aver_reward -0.41
iter 403, mean_pop -0.28, cur_reward 1.00, aver_reward -0.27
iter 404, mean_pop -0.16, cur_reward 1.00, aver_reward -0.14
iter 405, mean_pop -0.36, cur_reward -1.00, aver_reward -0.23
iter 406, mean_pop -0.28, cur_reward 1.00, aver_reward -0.10
iter 407, mean_pop -0.28, cur_reward -1.00, aver_reward -0.19
iter 408, mean_pop -0.08, cur_reward -1.00, aver_reward -0.27
iter 409, mean_pop -0.32, cur_reward 1.00, aver_reward -0.15
iter 410, mean_pop -0.44, cur_reward 1.00, aver_reward -0.03
iter 411, mean_pop -0.40, cur_reward -1.00, aver_reward -0.13
iter 412, mean_pop -0.48, cur_reward -1.00, aver_reward -0.22
iter 413, mean_pop -0.36, cur_reward 1.00, aver_reward -0.09
iter 414, mean_pop -0.56, cur_reward -1.00, aver_reward -0.18
iter 415, mean_pop -0.28, cur_reward -1.00, aver_reward -0.27
iter 416, mean_pop -0.36, cur_reward -1.00, aver_reward -0.34
iter 417, mean_pop -0.48, cur_reward 1.00, aver_reward -0.21
iter 418, mean_pop -0.44, cur_reward 1.00, aver_reward -0.09
iter 419, mean_pop -0.48, cur_reward 1.00, aver_reward 0.02
iter 420, mean_pop -0.28, cur_reward -1.00, aver_reward -0.08
iter 421, mean_pop -0.24, cur_reward -1.00, aver_reward -0.17
iter 422, mean_pop -0.60, cur_reward -1.00, aver_reward -0.25
iter 423, mean_pop -0.40, cur_reward -1.00, aver_reward -0.33
iter 424, mean_pop -0.36, cur_reward 1.00, aver_reward -0.20
iter 425, mean_pop -0.28, cur_reward 1.00, aver_reward -0.08
iter 426, mean_pop -0.24, cur_reward -1.00, aver_reward -0.17
iter 427, mean_pop -0.32, cur_reward 1.00, aver_reward -0.05
iter 428, mean_pop -0.28, cur_reward -1.00, aver_reward -0.15
iter 429, mean_pop -0.36, cur_reward 1.00, aver_reward -0.03
iter 430, mean_pop -0.36, cur_reward -1.00, aver_reward -0.13
iter 431, mean_pop -0.44, cur_reward 1.00, aver_reward -0.02
iter 432, mean_pop -0.48, cur_reward 1.00, aver_reward 0.09
iter 433, mean_pop -0.36, cur_reward -1.00, aver_reward -0.02
iter 434, mean_pop -0.16, cur_reward -1.00, aver_reward -0.12
iter 435, mean_pop -0.24, cur_reward -1.00, aver_reward -0.21
iter 436, mean_pop -0.28, cur_reward -1.00, aver_reward -0.29
iter 437, mean_pop -0.20, cur_reward 1.00, aver_reward -0.16
iter 438, mean_pop -0.16, cur_reward -1.00, aver_reward -0.24
iter 439, mean_pop -0.36, cur_reward 1.00, aver_reward -0.12
iter 440, mean_pop -0.28, cur_reward 1.00, aver_reward -0.01
iter 441, mean_pop -0.48, cur_reward -1.00, aver_reward -0.11
iter 442, mean_pop -0.24, cur_reward -1.00, aver_reward -0.20
iter 443, mean_pop -0.56, cur_reward -1.00, aver_reward -0.28
iter 444, mean_pop -0.48, cur_reward 1.00, aver_reward -0.15
iter 445, mean_pop -0.44, cur_reward 1.00, aver_reward -0.03
iter 446, mean_pop 0.00, cur_reward -1.00, aver_reward -0.13
iter 447, mean_pop -0.16, cur_reward 1.00, aver_reward -0.02
iter 448, mean_pop -0.40, cur_reward 1.00, aver_reward 0.08
iter 449, mean_pop -0.48, cur_reward -1.00, aver_reward -0.02
iter 450, mean_pop -0.36, cur_reward -1.00, aver_reward -0.12
iter 451, mean_pop -0.36, cur_reward -1.00, aver_reward -0.21
iter 452, mean_pop -0.24, cur_reward -1.00, aver_reward -0.29
iter 453, mean_pop -0.56, cur_reward 1.00, aver_reward -0.16
iter 454, mean_pop -0.52, cur_reward 1.00, aver_reward -0.04
iter 455, mean_pop -0.28, cur_reward -1.00, aver_reward -0.14
iter 456, mean_pop -0.36, cur_reward -1.00, aver_reward -0.23
iter 457, mean_pop -0.40, cur_reward -1.00, aver_reward -0.30
iter 458, mean_pop -0.52, cur_reward -1.00, aver_reward -0.37
iter 459, mean_pop -0.36, cur_reward 1.00, aver_reward -0.24
iter 460, mean_pop -0.28, cur_reward 1.00, aver_reward -0.11
iter 461, mean_pop -0.44, cur_reward 1.00, aver_reward -0.00
iter 462, mean_pop -0.32, cur_reward -1.00, aver_reward -0.10
iter 463, mean_pop -0.44, cur_reward -1.00, aver_reward -0.19
iter 464, mean_pop -0.28, cur_reward 1.00, aver_reward -0.07
iter 465, mean_pop -0.24, cur_reward -1.00, aver_reward -0.16
iter 466, mean_pop -0.28, cur_reward -1.00, aver_reward -0.25
iter 467, mean_pop -0.08, cur_reward -1.00, aver_reward -0.32
iter 468, mean_pop -0.44, cur_reward -1.00, aver_reward -0.39
iter 469, mean_pop -0.52, cur_reward -1.00, aver_reward -0.45
iter 470, mean_pop -0.08, cur_reward 1.00, aver_reward -0.31
iter 471, mean_pop -0.24, cur_reward -1.00, aver_reward -0.38
iter 472, mean_pop -0.24, cur_reward 1.00, aver_reward -0.24
iter 473, mean_pop -0.20, cur_reward -1.00, aver_reward -0.31
iter 474, mean_pop -0.44, cur_reward -1.00, aver_reward -0.38
iter 475, mean_pop -0.40, cur_reward 1.00, aver_reward -0.24
iter 476, mean_pop -0.12, cur_reward -1.00, aver_reward -0.32
iter 477, mean_pop -0.56, cur_reward -1.00, aver_reward -0.39
iter 478, mean_pop -0.40, cur_reward -1.00, aver_reward -0.45
iter 479, mean_pop -0.04, cur_reward -1.00, aver_reward -0.50
iter 480, mean_pop -0.36, cur_reward 1.00, aver_reward -0.35
iter 481, mean_pop -0.44, cur_reward -1.00, aver_reward -0.42
iter 482, mean_pop -0.48, cur_reward 1.00, aver_reward -0.28
iter 483, mean_pop -0.44, cur_reward 1.00, aver_reward -0.15
iter 484, mean_pop -0.20, cur_reward -1.00, aver_reward -0.23
iter 485, mean_pop 0.00, cur_reward -1.00, aver_reward -0.31
iter 486, mean_pop -0.36, cur_reward -1.00, aver_reward -0.38
iter 487, mean_pop -0.28, cur_reward -1.00, aver_reward -0.44
iter 488, mean_pop -0.44, cur_reward -1.00, aver_reward -0.50
iter 489, mean_pop -0.08, cur_reward 1.00, aver_reward -0.35
iter 490, mean_pop -0.36, cur_reward -1.00, aver_reward -0.41
iter 491, mean_pop -0.20, cur_reward -1.00, aver_reward -0.47
iter 492, mean_pop -0.28, cur_reward -1.00, aver_reward -0.52
iter 493, mean_pop -0.24, cur_reward -1.00, aver_reward -0.57
iter 494, mean_pop -0.12, cur_reward -1.00, aver_reward -0.61
iter 495, mean_pop -0.24, cur_reward 1.00, aver_reward -0.45
iter 496, mean_pop -0.20, cur_reward 1.00, aver_reward -0.31
iter 497, mean_pop -0.20, cur_reward -1.00, aver_reward -0.38
iter 498, mean_pop -0.52, cur_reward -1.00, aver_reward -0.44
iter 499, mean_pop -0.56, cur_reward 1.00, aver_reward -0.30
iter 500, mean_pop -0.20, cur_reward -1.00, aver_reward -0.37
iter 501, mean_pop -0.12, cur_reward -1.00, aver_reward -0.43
iter 502, mean_pop -0.16, cur_reward -1.00, aver_reward -0.49
iter 503, mean_pop -0.32, cur_reward -1.00, aver_reward -0.54
iter 504, mean_pop -0.36, cur_reward -1.00, aver_reward -0.58
iter 505, mean_pop -0.36, cur_reward 1.00, aver_reward -0.43
iter 506, mean_pop -0.24, cur_reward 1.00, aver_reward -0.28
iter 507, mean_pop -0.28, cur_reward -1.00, aver_reward -0.35
iter 508, mean_pop -0.40, cur_reward 1.00, aver_reward -0.22
iter 509, mean_pop -0.40, cur_reward 1.00, aver_reward -0.10
iter 510, mean_pop -0.28, cur_reward 1.00, aver_reward 0.01
iter 511, mean_pop -0.48, cur_reward -1.00, aver_reward -0.09
iter 512, mean_pop -0.36, cur_reward -1.00, aver_reward -0.18
iter 513, mean_pop 0.00, cur_reward -1.00, aver_reward -0.26
iter 514, mean_pop -0.24, cur_reward 1.00, aver_reward -0.14
iter 515, mean_pop -0.44, cur_reward 1.00, aver_reward -0.02
iter 516, mean_pop -0.40, cur_reward 1.00, aver_reward 0.08
iter 517, mean_pop -0.56, cur_reward -1.00, aver_reward -0.03
iter 518, mean_pop -0.32, cur_reward -1.00, aver_reward -0.13
iter 519, mean_pop -0.40, cur_reward -1.00, aver_reward -0.21
iter 520, mean_pop -0.40, cur_reward 1.00, aver_reward -0.09
iter 521, mean_pop -0.32, cur_reward -1.00, aver_reward -0.18
iter 522, mean_pop -0.36, cur_reward -1.00, aver_reward -0.26
iter 523, mean_pop -0.28, cur_reward 1.00, aver_reward -0.14
iter 524, mean_pop -0.16, cur_reward -1.00, aver_reward -0.22
iter 525, mean_pop -0.28, cur_reward -1.00, aver_reward -0.30
iter 526, mean_pop -0.28, cur_reward -1.00, aver_reward -0.37
iter 527, mean_pop -0.32, cur_reward -1.00, aver_reward -0.43
iter 528, mean_pop -0.36, cur_reward -1.00, aver_reward -0.49
iter 529, mean_pop -0.08, cur_reward -1.00, aver_reward -0.54
iter 530, mean_pop -0.24, cur_reward -1.00, aver_reward -0.59
iter 531, mean_pop -0.44, cur_reward -1.00, aver_reward -0.63
iter 532, mean_pop -0.16, cur_reward 1.00, aver_reward -0.47
iter 533, mean_pop -0.32, cur_reward 1.00, aver_reward -0.32
iter 534, mean_pop -0.28, cur_reward 1.00, aver_reward -0.19
iter 535, mean_pop -0.32, cur_reward 1.00, aver_reward -0.07
iter 536, mean_pop -0.24, cur_reward 1.00, aver_reward 0.04
iter 537, mean_pop -0.36, cur_reward 1.00, aver_reward 0.13
iter 538, mean_pop -0.32, cur_reward 1.00, aver_reward 0.22
iter 539, mean_pop -0.24, cur_reward -1.00, aver_reward 0.10
iter 540, mean_pop -0.24, cur_reward -1.00, aver_reward -0.01
iter 541, mean_pop -0.32, cur_reward -1.00, aver_reward -0.11
iter 542, mean_pop -0.32, cur_reward -1.00, aver_reward -0.20
iter 543, mean_pop 0.08, cur_reward 1.00, aver_reward -0.08
iter 544, mean_pop -0.08, cur_reward -1.00, aver_reward -0.17
iter 545, mean_pop -0.16, cur_reward -1.00, aver_reward -0.25
iter 546, mean_pop -0.36, cur_reward -1.00, aver_reward -0.33
iter 547, mean_pop -0.32, cur_reward -1.00, aver_reward -0.40
iter 548, mean_pop -0.40, cur_reward -1.00, aver_reward -0.46
iter 549, mean_pop -0.20, cur_reward 1.00, aver_reward -0.31
iter 550, mean_pop -0.40, cur_reward -1.00, aver_reward -0.38
iter 551, mean_pop -0.28, cur_reward -1.00, aver_reward -0.44
iter 552, mean_pop -0.28, cur_reward 1.00, aver_reward -0.30
iter 553, mean_pop -0.36, cur_reward -1.00, aver_reward -0.37
iter 554, mean_pop -0.44, cur_reward -1.00, aver_reward -0.43
iter 555, mean_pop -0.44, cur_reward 1.00, aver_reward -0.29
iter 556, mean_pop -0.32, cur_reward -1.00, aver_reward -0.36
iter 557, mean_pop -0.12, cur_reward -1.00, aver_reward -0.42
iter 558, mean_pop -0.28, cur_reward -1.00, aver_reward -0.48
iter 559, mean_pop -0.12, cur_reward -1.00, aver_reward -0.53
iter 560, mean_pop -0.16, cur_reward 1.00, aver_reward -0.38
iter 561, mean_pop -0.08, cur_reward 1.00, aver_reward -0.24
iter 562, mean_pop -0.20, cur_reward -1.00, aver_reward -0.32
iter 563, mean_pop 0.00, cur_reward -1.00, aver_reward -0.39
iter 564, mean_pop -0.28, cur_reward 1.00, aver_reward -0.25
iter 565, mean_pop -0.24, cur_reward 1.00, aver_reward -0.12
iter 566, mean_pop -0.04, cur_reward -1.00, aver_reward -0.21
iter 567, mean_pop -0.40, cur_reward -1.00, aver_reward -0.29
iter 568, mean_pop -0.12, cur_reward -1.00, aver_reward -0.36
iter 569, mean_pop -0.24, cur_reward 1.00, aver_reward -0.22
iter 570, mean_pop -0.20, cur_reward -1.00, aver_reward -0.30
iter 571, mean_pop -0.12, cur_reward 1.00, aver_reward -0.17
iter 572, mean_pop -0.16, cur_reward 1.00, aver_reward -0.05
iter 573, mean_pop -0.20, cur_reward -1.00, aver_reward -0.15
iter 574, mean_pop -0.56, cur_reward -1.00, aver_reward -0.23
iter 575, mean_pop -0.28, cur_reward 1.00, aver_reward -0.11
iter 576, mean_pop -0.44, cur_reward 1.00, aver_reward 0.00
iter 577, mean_pop -0.28, cur_reward -1.00, aver_reward -0.10
iter 578, mean_pop -0.20, cur_reward -1.00, aver_reward -0.19
iter 579, mean_pop -0.12, cur_reward -1.00, aver_reward -0.27
iter 580, mean_pop -0.40, cur_reward -1.00, aver_reward -0.34
iter 581, mean_pop -0.08, cur_reward 1.00, aver_reward -0.21
iter 582, mean_pop -0.48, cur_reward 1.00, aver_reward -0.09
iter 583, mean_pop -0.16, cur_reward 1.00, aver_reward 0.02
iter 584, mean_pop -0.48, cur_reward 1.00, aver_reward 0.12
iter 585, mean_pop -0.24, cur_reward -1.00, aver_reward 0.01
iter 586, mean_pop -0.16, cur_reward 1.00, aver_reward 0.11
iter 587, mean_pop -0.28, cur_reward -1.00, aver_reward -0.00
iter 588, mean_pop 0.00, cur_reward -1.00, aver_reward -0.10
iter 589, mean_pop -0.08, cur_reward -1.00, aver_reward -0.19
iter 590, mean_pop -0.20, cur_reward -1.00, aver_reward -0.27
iter 591, mean_pop -0.24, cur_reward 1.00, aver_reward -0.15
iter 592, mean_pop -0.20, cur_reward 1.00, aver_reward -0.03
iter 593, mean_pop -0.16, cur_reward -1.00, aver_reward -0.13
iter 594, mean_pop -0.40, cur_reward -1.00, aver_reward -0.22
iter 595, mean_pop -0.12, cur_reward -1.00, aver_reward -0.29
iter 596, mean_pop -0.56, cur_reward 1.00, aver_reward -0.17
iter 597, mean_pop -0.32, cur_reward 1.00, aver_reward -0.05
iter 598, mean_pop -0.28, cur_reward -1.00, aver_reward -0.14
iter 599, mean_pop -0.08, cur_reward -1.00, aver_reward -0.23
iter 600, mean_pop -0.12, cur_reward -1.00, aver_reward -0.31
iter 601, mean_pop -0.04, cur_reward -1.00, aver_reward -0.38
iter 602, mean_pop -0.32, cur_reward -1.00, aver_reward -0.44
iter 603, mean_pop -0.48, cur_reward -1.00, aver_reward -0.49
iter 604, mean_pop -0.20, cur_reward -1.00, aver_reward -0.54
iter 605, mean_pop -0.32, cur_reward -1.00, aver_reward -0.59
iter 606, mean_pop -0.08, cur_reward 1.00, aver_reward -0.43
iter 607, mean_pop -0.32, cur_reward -1.00, aver_reward -0.49
iter 608, mean_pop -0.32, cur_reward -1.00, aver_reward -0.54
iter 609, mean_pop -0.16, cur_reward -1.00, aver_reward -0.59
iter 610, mean_pop -0.16, cur_reward -1.00, aver_reward -0.63
iter 611, mean_pop -0.08, cur_reward 1.00, aver_reward -0.46
iter 612, mean_pop -0.12, cur_reward 1.00, aver_reward -0.32
iter 613, mean_pop -0.64, cur_reward 1.00, aver_reward -0.19
iter 614, mean_pop -0.08, cur_reward -1.00, aver_reward -0.27
iter 615, mean_pop -0.04, cur_reward 1.00, aver_reward -0.14
iter 616, mean_pop -0.24, cur_reward -1.00, aver_reward -0.23
iter 617, mean_pop -0.32, cur_reward 1.00, aver_reward -0.10
iter 618, mean_pop -0.04, cur_reward -1.00, aver_reward -0.19
iter 619, mean_pop -0.24, cur_reward 1.00, aver_reward -0.07
iter 620, mean_pop -0.48, cur_reward -1.00, aver_reward -0.17
iter 621, mean_pop -0.04, cur_reward 1.00, aver_reward -0.05
iter 622, mean_pop -0.24, cur_reward 1.00, aver_reward 0.05
iter 623, mean_pop -0.08, cur_reward 1.00, aver_reward 0.15
iter 624, mean_pop 0.04, cur_reward -1.00, aver_reward 0.03
iter 625, mean_pop -0.32, cur_reward -1.00, aver_reward -0.07
iter 626, mean_pop -0.12, cur_reward 1.00, aver_reward 0.04
iter 627, mean_pop -0.12, cur_reward 1.00, aver_reward 0.13
iter 628, mean_pop -0.28, cur_reward -1.00, aver_reward 0.02
iter 629, mean_pop -0.08, cur_reward 1.00, aver_reward 0.12
iter 630, mean_pop 0.00, cur_reward 1.00, aver_reward 0.21
iter 631, mean_pop -0.16, cur_reward 1.00, aver_reward 0.29
iter 632, mean_pop -0.24, cur_reward -1.00, aver_reward 0.16
iter 633, mean_pop -0.12, cur_reward -1.00, aver_reward 0.04
iter 634, mean_pop -0.16, cur_reward 1.00, aver_reward 0.14
iter 635, mean_pop -0.12, cur_reward -1.00, aver_reward 0.02
iter 636, mean_pop -0.16, cur_reward -1.00, aver_reward -0.08
iter 637, mean_pop 0.08, cur_reward -1.00, aver_reward -0.17
iter 638, mean_pop 0.00, cur_reward -1.00, aver_reward -0.25
iter 639, mean_pop -0.08, cur_reward -1.00, aver_reward -0.33
iter 640, mean_pop -0.04, cur_reward 1.00, aver_reward -0.20
iter 641, mean_pop -0.24, cur_reward 1.00, aver_reward -0.08
iter 642, mean_pop -0.24, cur_reward 1.00, aver_reward 0.03
iter 643, mean_pop -0.36, cur_reward 1.00, aver_reward 0.13
iter 644, mean_pop -0.16, cur_reward 1.00, aver_reward 0.22
iter 645, mean_pop -0.16, cur_reward -1.00, aver_reward 0.09
iter 646, mean_pop -0.56, cur_reward -1.00, aver_reward -0.02
iter 647, mean_pop 0.12, cur_reward 1.00, aver_reward 0.09
iter 648, mean_pop -0.28, cur_reward -1.00, aver_reward -0.02
iter 649, mean_pop -0.20, cur_reward 1.00, aver_reward 0.08
iter 650, mean_pop -0.04, cur_reward -1.00, aver_reward -0.03
iter 651, mean_pop -0.48, cur_reward -1.00, aver_reward -0.13
iter 652, mean_pop 0.16, cur_reward -1.00, aver_reward -0.21
iter 653, mean_pop -0.12, cur_reward 1.00, aver_reward -0.09
iter 654, mean_pop -0.12, cur_reward 1.00, aver_reward 0.02
iter 655, mean_pop -0.16, cur_reward 1.00, aver_reward 0.12
iter 656, mean_pop -0.16, cur_reward -1.00, aver_reward 0.00
iter 657, mean_pop -0.40, cur_reward 1.00, aver_reward 0.10
iter 658, mean_pop -0.20, cur_reward -1.00, aver_reward -0.01
iter 659, mean_pop -0.32, cur_reward -1.00, aver_reward -0.11
iter 660, mean_pop -0.08, cur_reward -1.00, aver_reward -0.20
iter 661, mean_pop -0.20, cur_reward -1.00, aver_reward -0.28
iter 662, mean_pop -0.48, cur_reward 1.00, aver_reward -0.15
iter 663, mean_pop -0.16, cur_reward 1.00, aver_reward -0.03
iter 664, mean_pop -0.08, cur_reward 1.00, aver_reward 0.07
iter 665, mean_pop -0.16, cur_reward 1.00, aver_reward 0.16
iter 666, mean_pop -0.32, cur_reward 1.00, aver_reward 0.25
iter 667, mean_pop -0.08, cur_reward -1.00, aver_reward 0.12
iter 668, mean_pop -0.40, cur_reward -1.00, aver_reward 0.01
iter 669, mean_pop -0.36, cur_reward -1.00, aver_reward -0.09
iter 670, mean_pop -0.08, cur_reward 1.00, aver_reward 0.02
iter 671, mean_pop -0.28, cur_reward 1.00, aver_reward 0.12
iter 672, mean_pop -0.24, cur_reward -1.00, aver_reward 0.00
iter 673, mean_pop -0.12, cur_reward -1.00, aver_reward -0.10
iter 674, mean_pop -0.24, cur_reward 1.00, aver_reward 0.01
iter 675, mean_pop -0.08, cur_reward -1.00, aver_reward -0.09
iter 676, mean_pop -0.28, cur_reward -1.00, aver_reward -0.18
iter 677, mean_pop -0.44, cur_reward -1.00, aver_reward -0.26
iter 678, mean_pop -0.04, cur_reward -1.00, aver_reward -0.33
iter 679, mean_pop -0.08, cur_reward 1.00, aver_reward -0.20
iter 680, mean_pop -0.24, cur_reward -1.00, aver_reward -0.28
iter 681, mean_pop -0.12, cur_reward -1.00, aver_reward -0.35
iter 682, mean_pop -0.32, cur_reward -1.00, aver_reward -0.42
iter 683, mean_pop -0.24, cur_reward -1.00, aver_reward -0.48
iter 684, mean_pop -0.44, cur_reward -1.00, aver_reward -0.53
iter 685, mean_pop -0.36, cur_reward 1.00, aver_reward -0.38
iter 686, mean_pop -0.24, cur_reward 1.00, aver_reward -0.24
iter 687, mean_pop -0.40, cur_reward -1.00, aver_reward -0.31
iter 688, mean_pop -0.32, cur_reward -1.00, aver_reward -0.38
iter 689, mean_pop -0.12, cur_reward -1.00, aver_reward -0.44
iter 690, mean_pop -0.16, cur_reward 1.00, aver_reward -0.30
iter 691, mean_pop -0.16, cur_reward -1.00, aver_reward -0.37
iter 692, mean_pop 0.08, cur_reward 1.00, aver_reward -0.23
iter 693, mean_pop -0.40, cur_reward 1.00, aver_reward -0.11
iter 694, mean_pop -0.36, cur_reward -1.00, aver_reward -0.20
iter 695, mean_pop -0.24, cur_reward -1.00, aver_reward -0.28
iter 696, mean_pop -0.20, cur_reward 1.00, aver_reward -0.15
iter 697, mean_pop -0.20, cur_reward 1.00, aver_reward -0.04
iter 698, mean_pop -0.08, cur_reward -1.00, aver_reward -0.13
iter 699, mean_pop 0.12, cur_reward -1.00, aver_reward -0.22
iter 700, mean_pop -0.44, cur_reward -1.00, aver_reward -0.30
iter 701, mean_pop -0.36, cur_reward 1.00, aver_reward -0.17
iter 702, mean_pop -0.36, cur_reward -1.00, aver_reward -0.25
iter 703, mean_pop 0.04, cur_reward 1.00, aver_reward -0.13
iter 704, mean_pop -0.08, cur_reward -1.00, aver_reward -0.21
iter 705, mean_pop -0.04, cur_reward -1.00, aver_reward -0.29
iter 706, mean_pop -0.20, cur_reward -1.00, aver_reward -0.36
iter 707, mean_pop -0.04, cur_reward -1.00, aver_reward -0.43
iter 708, mean_pop -0.44, cur_reward -1.00, aver_reward -0.48
iter 709, mean_pop -0.24, cur_reward -1.00, aver_reward -0.54
iter 710, mean_pop -0.28, cur_reward -1.00, aver_reward -0.58
iter 711, mean_pop -0.32, cur_reward 1.00, aver_reward -0.42
iter 712, mean_pop 0.08, cur_reward -1.00, aver_reward -0.48
iter 713, mean_pop -0.32, cur_reward -1.00, aver_reward -0.53
iter 714, mean_pop 0.04, cur_reward -1.00, aver_reward -0.58
iter 715, mean_pop -0.24, cur_reward -1.00, aver_reward -0.62
iter 716, mean_pop -0.20, cur_reward -1.00, aver_reward -0.66
iter 717, mean_pop -0.16, cur_reward 1.00, aver_reward -0.49
iter 718, mean_pop -0.28, cur_reward 1.00, aver_reward -0.34
iter 719, mean_pop 0.04, cur_reward 1.00, aver_reward -0.21
iter 720, mean_pop 0.00, cur_reward 1.00, aver_reward -0.09
iter 721, mean_pop -0.28, cur_reward 1.00, aver_reward 0.02
iter 722, mean_pop -0.32, cur_reward 1.00, aver_reward 0.12
iter 723, mean_pop -0.12, cur_reward -1.00, aver_reward 0.01
iter 724, mean_pop 0.08, cur_reward 1.00, aver_reward 0.11
iter 725, mean_pop -0.08, cur_reward -1.00, aver_reward -0.00
iter 726, mean_pop -0.12, cur_reward 1.00, aver_reward 0.10
iter 727, mean_pop -0.12, cur_reward -1.00, aver_reward -0.01
iter 728, mean_pop -0.44, cur_reward -1.00, aver_reward -0.11
iter 729, mean_pop -0.28, cur_reward 1.00, aver_reward -0.00
iter 730, mean_pop -0.48, cur_reward 1.00, aver_reward 0.10
iter 731, mean_pop -0.16, cur_reward -1.00, aver_reward -0.01
iter 732, mean_pop -0.08, cur_reward 1.00, aver_reward 0.09
iter 733, mean_pop -0.24, cur_reward -1.00, aver_reward -0.02
iter 734, mean_pop 0.00, cur_reward 1.00, aver_reward 0.08
iter 735, mean_pop -0.08, cur_reward 1.00, aver_reward 0.17
iter 736, mean_pop -0.24, cur_reward -1.00, aver_reward 0.06
iter 737, mean_pop -0.08, cur_reward -1.00, aver_reward -0.05
iter 738, mean_pop -0.12, cur_reward -1.00, aver_reward -0.14
iter 739, mean_pop 0.08, cur_reward 1.00, aver_reward -0.03
iter 740, mean_pop 0.04, cur_reward -1.00, aver_reward -0.13
iter 741, mean_pop -0.04, cur_reward -1.00, aver_reward -0.21
iter 742, mean_pop -0.20, cur_reward -1.00, aver_reward -0.29
iter 743, mean_pop -0.16, cur_reward 1.00, aver_reward -0.16
iter 744, mean_pop 0.00, cur_reward -1.00, aver_reward -0.25
iter 745, mean_pop -0.04, cur_reward 1.00, aver_reward -0.12
iter 746, mean_pop -0.24, cur_reward -1.00, aver_reward -0.21
iter 747, mean_pop -0.12, cur_reward -1.00, aver_reward -0.29
iter 748, mean_pop -0.08, cur_reward 1.00, aver_reward -0.16
iter 749, mean_pop -0.04, cur_reward -1.00, aver_reward -0.24
iter 750, mean_pop -0.08, cur_reward -1.00, aver_reward -0.32
iter 751, mean_pop -0.20, cur_reward 1.00, aver_reward -0.19
iter 752, mean_pop -0.16, cur_reward 1.00, aver_reward -0.07
iter 753, mean_pop 0.04, cur_reward 1.00, aver_reward 0.04
iter 754, mean_pop -0.24, cur_reward 1.00, aver_reward 0.13
iter 755, mean_pop -0.08, cur_reward 1.00, aver_reward 0.22
iter 756, mean_pop -0.16, cur_reward 1.00, aver_reward 0.30
iter 757, mean_pop -0.24, cur_reward -1.00, aver_reward 0.17
iter 758, mean_pop -0.12, cur_reward 1.00, aver_reward 0.25
iter 759, mean_pop -0.32, cur_reward 1.00, aver_reward 0.33
iter 760, mean_pop -0.28, cur_reward 1.00, aver_reward 0.39
iter 761, mean_pop -0.12, cur_reward -1.00, aver_reward 0.25
iter 762, mean_pop 0.00, cur_reward 1.00, aver_reward 0.33
iter 763, mean_pop -0.40, cur_reward -1.00, aver_reward 0.20
iter 764, mean_pop -0.32, cur_reward 1.00, aver_reward 0.28
iter 765, mean_pop 0.12, cur_reward -1.00, aver_reward 0.15
iter 766, mean_pop -0.12, cur_reward 1.00, aver_reward 0.23
iter 767, mean_pop -0.40, cur_reward 1.00, aver_reward 0.31
iter 768, mean_pop -0.04, cur_reward -1.00, aver_reward 0.18
iter 769, mean_pop -0.08, cur_reward -1.00, aver_reward 0.06
iter 770, mean_pop -0.32, cur_reward 1.00, aver_reward 0.16
iter 771, mean_pop -0.20, cur_reward 1.00, aver_reward 0.24
iter 772, mean_pop -0.40, cur_reward 1.00, aver_reward 0.32
iter 773, mean_pop -0.16, cur_reward 1.00, aver_reward 0.38
iter 774, mean_pop -0.32, cur_reward -1.00, aver_reward 0.25
iter 775, mean_pop -0.16, cur_reward 1.00, aver_reward 0.32
iter 776, mean_pop -0.16, cur_reward 1.00, aver_reward 0.39
iter 777, mean_pop -0.32, cur_reward -1.00, aver_reward 0.25
iter 778, mean_pop -0.36, cur_reward 1.00, aver_reward 0.33
iter 779, mean_pop -0.40, cur_reward -1.00, aver_reward 0.19
iter 780, mean_pop -0.44, cur_reward -1.00, aver_reward 0.07
iter 781, mean_pop -0.24, cur_reward 1.00, aver_reward 0.17
iter 782, mean_pop -0.12, cur_reward -1.00, aver_reward 0.05
iter 783, mean_pop -0.28, cur_reward -1.00, aver_reward -0.06
iter 784, mean_pop -0.24, cur_reward -1.00, aver_reward -0.15
iter 785, mean_pop -0.12, cur_reward -1.00, aver_reward -0.23
iter 786, mean_pop -0.04, cur_reward -1.00, aver_reward -0.31
iter 787, mean_pop -0.08, cur_reward -1.00, aver_reward -0.38
iter 788, mean_pop -0.28, cur_reward -1.00, aver_reward -0.44
iter 789, mean_pop -0.24, cur_reward -1.00, aver_reward -0.50
iter 790, mean_pop -0.04, cur_reward -1.00, aver_reward -0.55
